episode,step,x-coordinate,ycoordinate,heading,steering_angle,speed,action_taken,reward,job_completed,all_wheels_on_track,progress,closest_waypoint_index,track_length,time.time(),
0,1024,9.3483,-1.4809,-138.7741,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1025,9.3483,-1.4809,-138.7757,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1026,9.3483,-1.4809,-138.7757,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1027,9.3483,-1.4809,-138.7757,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1028,9.3483,-1.4809,-138.7757,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1029,9.3483,-1.4809,-138.7757,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1030,9.3483,-1.4809,-138.7757,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1031,9.3483,-1.4809,-138.7757,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1032,9.3483,-1.4809,-138.7757,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1033,9.3483,-1.4809,-138.7757,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1034,9.3483,-1.4809,-138.7757,-10,0.67,6,0,FALSE,TRUE,44.2763,151,51.39,1596639634,pause
0,1035,9.3483,-1.4809,-138.7741,-10,0.67,6,0.5,FALSE,TRUE,44.2763,151,51.39,1596639635,in_progress
0,1036,9.3409,-1.4868,-138.9235,-10,0.67,6,0.5,FALSE,TRUE,44.2946,151,51.39,1596639635,in_progress
0,1037,9.3303,-1.4953,-139.1513,-10,0.67,6,0.5,FALSE,TRUE,44.321,152,51.39,1596639635,in_progress
0,1038,9.3052,-1.5124,-140.4097,-20,0.67,3,0.5,FALSE,TRUE,44.3801,152,51.39,1596639635,in_progress
0,1039,9.2711,-1.5362,-141.565,-10,0.67,6,0.5,FALSE,TRUE,44.511,152,51.39,1596639635,in_progress
0,1040,9.2388,-1.5552,-143.4817,-20,0.67,3,0.5,FALSE,TRUE,44.584,152,51.39,1596639635,in_progress
0,1041,9.1883,-1.5847,-145.1965,-10,0.67,6,0.5,FALSE,TRUE,44.6978,153,51.39,1596639635,in_progress
0,1042,9.1561,-1.6015,-146.882,-20,0.67,3,0.5,FALSE,TRUE,44.8112,153,51.39,1596639635,in_progress
0,1043,9.1053,-1.6261,-148.4974,-30,1.33,1,0.5,FALSE,TRUE,44.9211,154,51.39,1596639635,in_progress
0,1044,9.0657,-1.6426,-150.8324,-20,0.67,3,0.5,FALSE,TRUE,45.0046,154,51.39,1596639635,in_progress
0,1045,9.0042,-1.6633,-154.7528,-10,1.33,7,0.5,FALSE,TRUE,45.1707,154,51.39,1596639635,in_progress
0,1046,8.9533,-1.678,-157.6534,-30,1.33,1,0.5,FALSE,TRUE,45.2734,155,51.39,1596639635,in_progress
0,1047,8.899,-1.6897,-161.0128,-10,1.33,7,0.1,FALSE,TRUE,45.4152,155,51.39,1596639635,in_progress
0,1048,8.8272,-1.7006,-165.2533,-10,1.33,7,0.1,FALSE,TRUE,45.5552,156,51.39,1596639635,in_progress
0,1049,8.7388,-1.7079,-170.0271,-10,1.33,7,0.1,FALSE,TRUE,45.7594,156,51.39,1596639635,in_progress
0,1050,8.6627,-1.7093,-173.7415,-10,1.33,7,0.1,FALSE,TRUE,45.9346,157,51.39,1596639636,in_progress
0,1051,8.5958,-1.7068,-176.9559,0,2,11,0.1,FALSE,TRUE,46.0619,158,51.39,1596639636,in_progress
0,1052,8.483,-1.6964,178.4351,10,0.67,12,0.1,FALSE,TRUE,46.3069,158,51.39,1596639636,in_progress
0,1053,8.3586,-1.6815,174.8191,20,1.33,16,0.1,FALSE,TRUE,46.5719,159,51.39,1596639636,in_progress
0,1054,8.2656,-1.6717,174.465,30,2,20,0.1,FALSE,TRUE,46.7504,160,51.39,1596639636,in_progress
0,1055,8.1913,-1.6677,175.5539,30,2,20,0.1,FALSE,TRUE,46.9229,160,51.39,1596639636,in_progress
0,1056,8.0723,-1.6711,179.2735,20,1.33,16,0.1,FALSE,TRUE,47.1777,161,51.39,1596639636,in_progress
0,1057,7.9365,-1.6888,-175.0972,-10,1.33,7,0.1,FALSE,TRUE,47.4641,162,51.39,1596639636,in_progress
0,1058,7.856,-1.7049,-172.1792,-10,1.33,7,0.1,FALSE,TRUE,47.6206,163,51.39,1596639636,in_progress
0,1059,7.7804,-1.7212,-170.2742,10,1.33,13,0.1,FALSE,TRUE,47.7868,163,51.39,1596639636,in_progress
0,1060,7.6748,-1.7475,-167.8635,-30,1.33,1,0.1,FALSE,TRUE,48.0077,164,51.39,1596639636,in_progress
0,1061,7.5698,-1.775,-166.5657,-30,1.33,1,0.1,FALSE,TRUE,48.2086,165,51.39,1596639636,in_progress
0,1062,7.5164,-1.7872,-166.7839,-10,2,8,0.1,FALSE,TRUE,48.3164,165,51.39,1596639636,in_progress
0,1063,7.4007,-1.8097,-168.0842,-10,2,8,0.5,FALSE,TRUE,48.538,166,51.39,1596639636,in_progress
0,1064,7.2589,-1.8317,-170.2874,20,0.67,15,0.5,FALSE,TRUE,48.8054,167,51.39,1596639636,in_progress
0,1065,7.1776,-1.8439,-172.0015,-10,2,8,0.5,FALSE,TRUE,48.9542,167,51.39,1596639637,in_progress
0,1066,7.0575,-1.8553,-173.7093,-10,1.33,7,0.5,FALSE,TRUE,49.1659,168,51.39,1596639637,in_progress
0,1067,6.9425,-1.86,-176.083,30,2,20,0.5,FALSE,TRUE,49.3899,169,51.39,1596639637,in_progress
0,1068,6.8762,-1.8617,-176.9874,30,0.67,18,0.5,FALSE,TRUE,49.496,169,51.39,1596639637,in_progress
0,1069,6.7063,-1.8769,-175.3916,20,1.33,16,0.5,FALSE,TRUE,49.8001,170,51.39,1596639637,in_progress
0,1070,6.634,-1.8873,-173.9013,-10,1.33,7,0.5,FALSE,TRUE,49.9423,171,51.39,1596639637,in_progress
0,1071,6.5185,-1.9045,-172.5948,-10,1.33,7,0.5,FALSE,TRUE,50.138,171,51.39,1596639637,in_progress
0,1072,6.4478,-1.9148,-172.2976,30,1.33,19,0.5,FALSE,TRUE,50.2763,172,51.39,1596639637,in_progress
0,1073,6.3761,-1.9267,-171.5832,30,2,20,0.5,FALSE,TRUE,50.3764,172,51.39,1596639637,in_progress
0,1074,6.2517,-1.9583,-167.7698,30,2,20,0.5,FALSE,TRUE,50.5878,173,51.39,1596639637,in_progress
0,1075,6.1557,-1.9954,-162.9134,30,2,20,0.5,FALSE,TRUE,50.7783,174,51.39,1596639637,in_progress
0,1076,6.0394,-2.0568,-155.7965,30,0.67,18,0.5,FALSE,TRUE,50.9855,174,51.39,1596639637,in_progress
0,1077,5.9329,-2.1299,-148.4175,20,2,17,0.5,FALSE,TRUE,51.193,175,51.39,1596639637,in_progress
0,1078,5.8471,-2.2068,-142.1571,20,2,17,0.5,FALSE,TRUE,51.4165,176,51.39,1596639637,in_progress
0,1079,5.7803,-2.282,-136.2882,30,1.33,19,0.5,FALSE,TRUE,51.5779,176,51.39,1596639637,in_progress
0,1080,5.7026,-2.3898,-127.4666,-10,0.67,6,0.5,FALSE,TRUE,51.8119,177,51.39,1596639638,in_progress
0,1081,5.6476,-2.4893,-118.138,-30,1.33,1,0.5,FALSE,TRUE,52.0241,178,51.39,1596639638,in_progress
0,1082,5.6159,-2.5684,-111.5201,-10,1.33,7,0.5,FALSE,TRUE,52.171,178,51.39,1596639638,in_progress
0,1083,5.596,-2.6368,-108.4757,-10,2,8,1,FALSE,TRUE,52.2934,179,51.39,1596639638,in_progress
0,1084,5.5672,-2.7529,-105.7806,-30,1.33,1,1,FALSE,TRUE,52.495,180,51.39,1596639638,in_progress
0,1085,5.5425,-2.8483,-104.6297,-30,0.67,0,1,FALSE,TRUE,52.659,180,51.39,1596639638,in_progress
0,1086,5.5161,-2.9375,-104.8823,-30,0.67,0,1,FALSE,TRUE,52.8152,181,51.39,1596639638,in_progress
0,1087,5.4873,-3.0177,-107.1837,-20,1.33,4,0.5,FALSE,TRUE,52.9494,181,51.39,1596639638,in_progress
0,1088,5.4615,-3.0789,-109.369,-20,1.33,4,0.5,FALSE,TRUE,53.0639,181,51.39,1596639638,in_progress
0,1089,5.419,-3.1611,-113.3686,-30,1.33,1,0.5,FALSE,TRUE,53.2189,182,51.39,1596639638,in_progress
0,1090,5.3704,-3.2348,-118.1794,-30,1.33,1,0.5,FALSE,TRUE,53.3596,182,51.39,1596639638,in_progress
0,1091,5.3193,-3.2965,-123.2628,-30,1.33,1,0.5,FALSE,TRUE,53.5097,183,51.39,1596639638,in_progress
0,1092,5.2444,-3.3672,-130.4523,-30,1.33,1,0.5,FALSE,TRUE,53.6559,183,51.39,1596639638,in_progress
0,1093,5.1784,-3.4151,-136.5347,-30,2,2,0.1,FALSE,TRUE,53.8036,184,51.39,1596639638,in_progress
0,1094,5.094,-3.4614,-144.041,-30,0.67,0,0.1,FALSE,TRUE,53.9636,185,51.39,1596639638,in_progress
0,1095,5.0053,-3.4952,-153.6793,-30,0.67,0,0.1,FALSE,TRUE,54.122,185,51.39,1596639639,in_progress
0,1096,4.9618,-3.5055,-157.5573,-10,1.33,7,0.5,FALSE,TRUE,54.208,185,51.39,1596639639,in_progress
0,1097,4.85,-3.5168,-167.1466,20,1.33,16,0.5,FALSE,TRUE,54.408,186,51.39,1596639639,in_progress
0,1098,4.7622,-3.5169,-173.1454,30,2,20,0.5,FALSE,TRUE,54.568,187,51.39,1596639639,in_progress
0,1099,4.6843,-3.5163,-176.26,-10,1.33,7,0.5,FALSE,TRUE,54.703,187,51.39,1596639639,in_progress
0,1100,4.5628,-3.5128,-179.4608,-10,1.33,7,0.5,FALSE,TRUE,54.9235,188,51.39,1596639639,in_progress
0,1101,4.4684,-3.5053,178.043,-10,1.33,7,1,FALSE,TRUE,55.0862,188,51.39,1596639639,in_progress
0,1102,4.3836,-3.4953,175.8238,-30,1.33,1,1,FALSE,TRUE,55.2375,189,51.39,1596639639,in_progress
0,1103,4.292,-3.479,172.8647,30,1.33,19,1,FALSE,TRUE,55.3965,189,51.39,1596639639,in_progress
0,1104,4.2179,-3.4615,170.2781,10,1.33,13,1,FALSE,TRUE,55.5261,190,51.39,1596639639,in_progress
0,1105,4.1129,-3.4359,168.1254,30,0.67,18,1,FALSE,TRUE,55.715,191,51.39,1596639639,in_progress
0,1106,4.0617,-3.4241,167.7689,20,1.33,16,1,FALSE,TRUE,55.8065,191,51.39,1596639639,in_progress
0,1107,3.9619,-3.404,168.2338,20,1.33,16,0.5,FALSE,TRUE,55.9982,192,51.39,1596639639,in_progress
0,1108,3.8607,-3.3877,169.6654,30,1.33,19,0.5,FALSE,TRUE,56.2008,192,51.39,1596639639,in_progress
0,1109,3.7482,-3.3785,172.9869,30,1.33,19,0.5,FALSE,TRUE,56.4151,193,51.39,1596639639,in_progress
0,1110,3.6875,-3.3788,175.6017,30,0.67,18,0.5,FALSE,TRUE,56.5504,193,51.39,1596639640,in_progress
0,1111,3.6093,-3.3857,179.6478,10,1.33,13,0.5,FALSE,TRUE,56.7032,194,51.39,1596639640,in_progress
0,1112,3.5133,-3.4029,-174.9149,-30,1.33,1,0.5,FALSE,TRUE,56.908,195,51.39,1596639640,in_progress
0,1113,3.4302,-3.4215,-171.4906,20,1.33,16,0.5,FALSE,TRUE,57.0832,195,51.39,1596639640,in_progress
0,1114,3.341,-3.4436,-168.7835,30,0.67,18,0.5,FALSE,TRUE,57.2575,196,51.39,1596639640,in_progress
0,1115,3.2642,-3.4715,-164.7493,10,0.67,12,0.5,FALSE,TRUE,57.4139,196,51.39,1596639640,in_progress
0,1116,3.2096,-3.4949,-161.9537,-20,1.33,4,1,FALSE,TRUE,57.5199,197,51.39,1596639640,in_progress
0,1117,3.1213,-3.5358,-158.543,-10,1.33,7,1,FALSE,TRUE,57.6926,197,51.39,1596639640,in_progress
0,1118,3.0666,-3.5623,-156.96,-10,2,8,1,FALSE,TRUE,57.7978,198,51.39,1596639640,in_progress
0,1119,2.9923,-3.5993,-155.4214,-10,1.33,7,1,FALSE,TRUE,57.9404,198,51.39,1596639640,in_progress
0,1120,2.9025,-3.6432,-154.6959,-30,1.33,1,1,FALSE,TRUE,58.1123,199,51.39,1596639640,in_progress
0,1121,2.8261,-3.6783,-155.0638,-30,0.67,0,1,FALSE,TRUE,58.2589,199,51.39,1596639640,in_progress
0,1122,2.7249,-3.7149,-158.2758,-30,0.67,0,0.5,FALSE,TRUE,58.4537,200,51.39,1596639640,in_progress
0,1123,2.6721,-3.7294,-160.4251,-30,0.67,0,0.5,FALSE,TRUE,58.557,200,51.39,1596639640,in_progress
0,1124,2.6119,-3.7409,-163.8738,-20,1.33,4,0.5,FALSE,TRUE,58.6737,201,51.39,1596639640,in_progress
0,1125,2.5348,-3.7493,-168.2276,-30,1.33,1,0.5,FALSE,TRUE,58.8265,201,51.39,1596639641,in_progress
0,1126,2.4637,-3.7484,-173.2951,-10,0.67,6,0.5,FALSE,TRUE,58.965,202,51.39,1596639641,in_progress
0,1127,2.4066,-3.7429,-177.5321,20,1.33,16,0.5,FALSE,TRUE,59.0797,202,51.39,1596639641,in_progress
0,1128,2.3192,-3.7303,177.4617,30,2,20,0.5,FALSE,TRUE,59.2499,203,51.39,1596639641,in_progress
0,1129,2.2163,-3.7181,175.3645,-10,1.33,7,0.5,FALSE,TRUE,59.4536,203,51.39,1596639641,in_progress
0,1130,2.1565,-3.7109,174.7416,-10,1.33,7,0.5,FALSE,TRUE,59.5698,204,51.39,1596639641,in_progress
0,1131,2.0516,-3.6958,173.1728,-10,1.33,7,0.5,FALSE,TRUE,59.776,205,51.39,1596639641,in_progress
0,1132,1.9487,-3.6776,171.4995,-10,1.33,7,1,FALSE,TRUE,59.9769,206,51.39,1596639641,in_progress
0,1133,1.8658,-3.6603,170.0604,20,1.33,16,1,FALSE,TRUE,60.1375,207,51.39,1596639641,in_progress
0,1134,1.7741,-3.6416,169.3155,-10,1.33,7,1,FALSE,TRUE,60.3151,207,51.39,1596639641,in_progress
0,1135,1.7015,-3.6267,168.9337,20,1.33,16,1,FALSE,TRUE,60.4555,208,51.39,1596639641,in_progress
0,1136,1.5974,-3.6051,168.6266,20,1.33,16,1,FALSE,TRUE,60.6571,208,51.39,1596639641,in_progress
0,1137,1.5187,-3.5912,169.1814,20,1.33,16,1,FALSE,TRUE,60.8094,209,51.39,1596639641,in_progress
0,1138,1.3972,-3.5751,171.1734,20,1.33,16,1,FALSE,TRUE,61.0453,210,51.39,1596639641,in_progress
0,1139,1.2993,-3.5681,173.6238,20,1.33,16,1,FALSE,TRUE,61.2358,210,51.39,1596639641,in_progress
0,1140,1.2238,-3.5669,175.9656,20,1.33,16,1,FALSE,TRUE,61.3826,211,51.39,1596639642,in_progress
0,1141,1.1165,-3.5725,179.8929,-10,1.33,7,1,FALSE,TRUE,61.5921,212,51.39,1596639642,in_progress
0,1142,1.0322,-3.581,-177.4636,20,1.33,16,1,FALSE,TRUE,61.7565,212,51.39,1596639642,in_progress
0,1143,0.955,-3.5896,-175.771,-30,1.33,1,1,FALSE,TRUE,61.9063,213,51.39,1596639642,in_progress
0,1144,0.8405,-3.6077,-173.1526,-20,1.33,4,1,FALSE,TRUE,62.1277,213,51.39,1596639642,in_progress
0,1145,0.7741,-3.6177,-172.4847,0,2,11,1,FALSE,TRUE,62.2562,214,51.39,1596639642,in_progress
0,1146,0.6722,-3.6352,-171.2857,-30,1.33,1,1,FALSE,TRUE,62.4508,215,51.39,1596639642,in_progress
0,1147,0.5583,-3.653,-171.1336,-20,1.33,4,1,FALSE,TRUE,62.6655,215,51.39,1596639642,in_progress
0,1148,0.4667,-3.664,-172.12,-10,1.33,7,1,FALSE,TRUE,62.8413,216,51.39,1596639642,in_progress
0,1149,0.3694,-3.6749,-172.8717,-30,1.33,1,0.5,FALSE,TRUE,63.021,217,51.39,1596639642,in_progress
0,1150,0.2997,-3.6809,-173.7427,-30,0.67,0,0.5,FALSE,TRUE,63.1545,217,51.39,1596639642,in_progress
0,1151,0.1959,-3.681,-176.8804,-30,0.67,0,0.5,FALSE,TRUE,63.3447,218,51.39,1596639642,in_progress
0,1152,0.1266,-3.6744,179.6664,-30,1.33,1,0.5,FALSE,TRUE,63.4685,218,51.39,1596639642,in_progress
0,1153,0.0662,-3.663,175.9883,-10,1.33,7,0.5,FALSE,TRUE,63.5879,218,51.39,1596639642,in_progress
0,1154,-0.0034,-3.6446,171.4815,-10,1.33,7,0.5,FALSE,TRUE,63.7278,219,51.39,1596639642,in_progress
0,1155,-0.0849,-3.6156,166.2375,-30,0.67,0,0.5,FALSE,TRUE,63.882,219,51.39,1596639643,in_progress
0,1156,-0.1687,-3.5747,160.2894,20,1.33,16,0.5,FALSE,TRUE,64.0481,220,51.39,1596639643,in_progress
0,1157,-0.2355,-3.5359,155.719,0,2,11,1,FALSE,TRUE,64.1939,221,51.39,1596639643,in_progress
0,1158,-0.297,-3.4956,151.9372,0,2,11,1,FALSE,TRUE,64.3272,221,51.39,1596639643,in_progress
0,1159,-0.3917,-3.4218,145.9865,-10,1.33,7,1,FALSE,TRUE,64.5433,222,51.39,1596639643,in_progress
0,1160,-0.4581,-3.3597,141.1882,20,1.33,16,1,FALSE,TRUE,64.7042,222,51.39,1596639643,in_progress
0,1161,-0.5399,-3.2735,136.5026,10,0.67,12,1,FALSE,TRUE,64.9196,223,51.39,1596639643,in_progress
0,1162,-0.5881,-3.218,134.0354,10,1.33,13,1,FALSE,TRUE,65.051,223,51.39,1596639643,in_progress
0,1163,-0.6414,-3.1548,132.253,-10,1.33,7,1,FALSE,TRUE,65.1977,224,51.39,1596639643,in_progress
0,1164,-0.704,-3.0741,129.8737,30,0.67,18,0.5,FALSE,TRUE,65.393,225,51.39,1596639643,in_progress
0,1165,-0.7553,-3.0081,128.94,20,1.33,16,0.5,FALSE,TRUE,65.5672,225,51.39,1596639643,in_progress
0,1166,-0.8027,-2.9484,128.7453,20,1.33,16,0.5,FALSE,TRUE,65.708,226,51.39,1596639643,in_progress
0,1167,-0.8761,-2.8621,129.7296,20,2,17,0.5,FALSE,TRUE,65.9497,227,51.39,1596639643,in_progress
0,1168,-0.9342,-2.8009,131.5176,20,2,17,0.5,FALSE,TRUE,66.1245,227,51.39,1596639643,in_progress
0,1169,-1.0269,-2.7175,135.5708,20,1.33,16,0.5,FALSE,TRUE,66.3668,228,51.39,1596639644,in_progress
0,1170,-1.11,-2.6553,139.6927,20,1.33,16,0.5,FALSE,TRUE,66.5766,229,51.39,1596639644,in_progress
0,1171,-1.2134,-2.5934,145.4148,30,0.67,18,0.5,FALSE,TRUE,66.7982,229,51.39,1596639644,in_progress
0,1172,-1.2848,-2.5612,149.8279,10,1.33,13,0.5,FALSE,TRUE,66.9459,230,51.39,1596639644,in_progress
0,1173,-1.3605,-2.5337,154.3858,30,1.33,19,0.5,FALSE,TRUE,67.0806,230,51.39,1596639644,in_progress
0,1174,-1.4485,-2.5103,159.6369,20,1.33,16,0.5,FALSE,TRUE,67.2459,231,51.39,1596639644,in_progress
0,1175,-1.5123,-2.4996,163.6902,20,1.33,16,0.5,FALSE,TRUE,67.3482,231,51.39,1596639644,in_progress
0,1176,-1.6106,-2.492,169.8583,-10,1.33,7,1,FALSE,TRUE,67.5158,232,51.39,1596639644,in_progress
0,1177,-1.6981,-2.4925,174.7748,-30,1.33,1,1,FALSE,TRUE,67.6547,232,51.39,1596639644,in_progress
0,1178,-1.8019,-2.4937,177.8157,-30,1.33,1,1,FALSE,TRUE,67.8271,233,51.39,1596639644,in_progress
0,1179,-1.8843,-2.4929,178.52,-30,1.33,1,1,FALSE,TRUE,67.9734,233,51.39,1596639644,in_progress
0,1180,-1.9905,-2.4875,177.7299,-30,1.33,1,0.5,FALSE,TRUE,68.1766,234,51.39,1596639644,in_progress
0,1181,-2.0868,-2.4765,175.523,-30,1.33,1,0.5,FALSE,TRUE,68.3573,235,51.39,1596639644,in_progress
0,1182,-2.1833,-2.4575,172.0255,-20,1.33,4,0.5,FALSE,TRUE,68.5694,236,51.39,1596639644,in_progress
0,1183,-2.2479,-2.4415,169.7349,20,1.33,16,0.5,FALSE,TRUE,68.6985,236,51.39,1596639644,in_progress
0,1184,-2.3361,-2.4163,167.032,20,1.33,16,0.5,FALSE,TRUE,68.9046,237,51.39,1596639645,in_progress
0,1185,-2.4192,-2.3931,165.8472,30,0.67,18,0.5,FALSE,TRUE,69.1002,237,51.39,1596639645,in_progress
0,1186,-2.5277,-2.3674,166.4089,20,1.33,16,0.5,FALSE,TRUE,69.3406,238,51.39,1596639645,in_progress
0,1187,-2.6009,-2.3533,167.6259,20,1.33,16,0.5,FALSE,TRUE,69.4838,239,51.39,1596639645,in_progress
0,1188,-2.6909,-2.3408,169.8521,20,1.33,16,0.5,FALSE,TRUE,69.6784,239,51.39,1596639645,in_progress
0,1189,-2.7743,-2.3341,172.3438,-10,1.33,7,1,FALSE,TRUE,69.8398,240,51.39,1596639645,in_progress
0,1190,-2.8542,-2.3296,174.2755,20,1.33,16,1,FALSE,TRUE,70.0074,240,51.39,1596639645,in_progress
0,1191,-2.9704,-2.3282,177.1308,10,1.33,13,1,FALSE,TRUE,70.239,241,51.39,1596639645,in_progress
0,1192,-3.0616,-2.3304,179.2065,10,1.33,13,1,FALSE,TRUE,70.4142,242,51.39,1596639645,in_progress
0,1193,-3.1459,-2.3352,-179.0018,-30,1.33,1,1,FALSE,TRUE,70.5809,242,51.39,1596639645,in_progress
0,1194,-3.2419,-2.3413,-177.7362,20,1.33,16,1,FALSE,TRUE,70.7665,243,51.39,1596639645,in_progress
0,1195,-3.3242,-2.3458,-177.3262,30,1.33,19,1,FALSE,TRUE,70.9231,244,51.39,1596639645,in_progress
0,1196,-3.4208,-2.3571,-175.4878,30,1.33,19,1,FALSE,TRUE,71.1092,244,51.39,1596639645,in_progress
0,1197,-3.5172,-2.3763,-172.0222,30,1.33,19,1,FALSE,TRUE,71.2995,245,51.39,1596639645,in_progress
0,1198,-3.5996,-2.4008,-167.9894,10,1.33,13,1,FALSE,TRUE,71.4656,245,51.39,1596639645,in_progress
0,1199,-3.6752,-2.4288,-164.2991,10,1.33,13,1,FALSE,TRUE,71.6224,246,51.39,1596639646,in_progress
0,1200,-3.7641,-2.4677,-160.2399,30,2,20,1,FALSE,TRUE,71.8101,247,51.39,1596639646,in_progress
0,1201,-3.8475,-2.5132,-155.6683,20,1.33,16,1,FALSE,TRUE,71.9925,247,51.39,1596639646,in_progress
0,1202,-3.9349,-2.5756,-149.1638,-20,1.33,4,1,FALSE,TRUE,72.1936,248,51.39,1596639646,in_progress
0,1203,-4.0082,-2.6384,-144.2112,-30,1.33,1,1,FALSE,TRUE,72.3695,249,51.39,1596639646,in_progress
0,1204,-4.0836,-2.702,-142.0134,-10,1.33,7,1,FALSE,TRUE,72.5498,249,51.39,1596639646,in_progress
0,1205,-4.1549,-2.7605,-141.3501,-30,1.33,1,0.5,FALSE,TRUE,72.7192,250,51.39,1596639646,in_progress
0,1206,-4.2187,-2.8106,-141.6069,-30,0.67,0,0.5,FALSE,TRUE,72.8684,250,51.39,1596639646,in_progress
0,1207,-4.2913,-2.8614,-143.3091,-30,0.67,0,0.5,FALSE,TRUE,73.0348,251,51.39,1596639646,in_progress
0,1208,-4.3606,-2.903,-145.9198,-30,0.67,0,0.5,FALSE,TRUE,73.1865,251,51.39,1596639646,in_progress
0,1209,-4.4159,-2.9301,-148.7839,-30,0.67,0,0.5,FALSE,TRUE,73.3055,252,51.39,1596639646,in_progress
0,1210,-4.4611,-2.9482,-151.5525,-30,1.33,1,0.5,FALSE,TRUE,73.3969,252,51.39,1596639646,in_progress
0,1211,-4.5171,-2.9646,-155.7449,-10,1.33,7,0.5,FALSE,TRUE,73.5104,252,51.39,1596639646,in_progress
0,1212,-4.5841,-2.9778,-160.8798,-30,0.67,0,0.5,FALSE,TRUE,73.6422,253,51.39,1596639646,in_progress
0,1213,-4.6539,-2.985,-166.5921,-30,1.33,1,0.5,FALSE,TRUE,73.7697,253,51.39,1596639646,in_progress
0,1214,-4.7188,-2.983,-172.2579,-10,0.67,6,0.5,FALSE,TRUE,73.8887,254,51.39,1596639647,in_progress
0,1215,-4.7844,-2.9749,-178.1465,-20,1.33,4,0.5,FALSE,TRUE,74.0009,254,51.39,1596639647,in_progress
0,1216,-4.8493,-2.96,176.1537,-20,1.33,4,1,FALSE,TRUE,74.1131,254,51.39,1596639647,in_progress
0,1217,-4.9301,-2.9302,168.3391,30,1.33,19,1,FALSE,TRUE,74.2465,255,51.39,1596639647,in_progress
0,1218,-4.9999,-2.898,162.7105,30,0.67,18,1,FALSE,TRUE,74.3586,255,51.39,1596639647,in_progress
0,1219,-5.0809,-2.8589,158.4819,20,2,17,1,FALSE,TRUE,74.4904,256,51.39,1596639647,in_progress
0,1220,-5.1624,-2.8175,155.8169,20,1.33,16,0.5,FALSE,TRUE,74.6308,256,51.39,1596639647,in_progress
0,1221,-5.2469,-2.775,154.6032,0,2,11,0.5,FALSE,TRUE,74.7715,257,51.39,1596639647,in_progress
0,1222,-5.3258,-2.7341,153.6278,-10,0.67,6,0.5,FALSE,TRUE,74.9275,257,51.39,1596639647,in_progress
0,1223,-5.4021,-2.6897,151.8932,20,1.33,16,0.1,FALSE,TRUE,75.0576,258,51.39,1596639647,in_progress
0,1224,-5.4892,-2.6364,150.2211,-10,1.33,7,0.1,FALSE,TRUE,75.2526,258,51.39,1596639647,in_progress
0,1225,-5.5676,-2.588,149.256,20,1.33,16,0.1,FALSE,TRUE,75.3928,259,51.39,1596639647,in_progress
0,1226,-5.6513,-2.5371,149.0115,-10,0.67,6,0.1,FALSE,FALSE,75.6333,260,51.39,1596639647,in_progress
0,1227,-5.721,-2.4949,148.9617,-10,1.33,7,0.1,FALSE,FALSE,75.8887,261,51.39,1596639647,in_progress
0,1228,-5.8266,-2.4275,148.0292,-30,2,2,0.001,FALSE,FALSE,76.4793,263,51.39,1596639647,in_progress
0,1229,-5.8818,-2.3886,146.7392,-30,2,2,0.001,FALSE,FALSE,76.9927,264,51.39,1596639648,in_progress
0,1230,-5.9583,-2.3245,143.1296,-10,1.33,7,0.001,FALSE,FALSE,77.3247,265,51.39,1596639648,in_progress
0,1231,-6.0422,-2.2399,138.1034,-10,1.33,7,0.1,FALSE,FALSE,77.6661,267,51.39,1596639648,in_progress
0,1232,-6.1055,-2.1647,133.9206,-10,1.33,7,0.1,FALSE,FALSE,77.9294,268,51.39,1596639648,in_progress
0,1233,-6.1635,-2.0861,130.088,-30,1.33,1,0.1,FALSE,FALSE,78.1795,268,51.39,1596639648,in_progress
0,1234,-6.2096,-2.0147,126.8159,-10,1.33,7,0.1,FALSE,FALSE,78.3875,269,51.39,1596639648,in_progress
0,1235,-6.2535,-1.9328,122.5168,-30,1.33,1,0.1,FALSE,FALSE,78.5668,270,51.39,1596639648,in_progress
0,1236,-6.2939,-1.8392,117.6168,-10,1.33,7,0.1,FALSE,FALSE,78.804,271,51.39,1596639648,in_progress
0,1237,-6.3185,-1.7645,113.5302,-10,1.33,7,0.1,FALSE,TRUE,78.9659,271,51.39,1596639648,in_progress
0,1238,-6.3425,-1.6724,109.0034,20,1.33,16,0.1,FALSE,TRUE,79.1508,272,51.39,1596639648,in_progress
0,1239,-6.3584,-1.6024,106.5,20,1.33,16,0.1,FALSE,TRUE,79.2917,272,51.39,1596639648,in_progress
0,1240,-6.3817,-1.5009,104.668,20,1.33,16,0.1,FALSE,FALSE,79.4936,273,51.39,1596639648,in_progress
